timestamp,open,high,low,close,volume
2026-03-11 04:38:00+00:00,24139.65,24140.4,24123.05,24123.15,0
2026-03-11 04:39:00+00:00,24124.45,24127.55,24117.05,24118.2,0
2026-03-11 04:40:00+00:00,24118.85,24125.2,24110.3,24119.2,0
2026-03-11 04:41:00+00:00,24119.3,24125.9,24117.95,24121.15,0
2026-03-11 04:42:00+00:00,24122.45,24122.45,24109.6,24112.3,0
2026-03-11 04:43:00+00:00,24113.5,24124.7,24113.05,24118.6,0
2026-03-11 04:44:00+00:00,24118.8,24120.95,24115.45,24116.5,0
2026-03-11 04:45:00+00:00,24117.1,24120.5,24112.45,24119.25,0
2026-03-11 04:46:00+00:00,24119.65,24119.65,24112.0,24112.5,0
2026-03-11 04:47:00+00:00,24113.75,24130.6,24112.5,24130.25,0
2026-03-11 04:48:00+00:00,24131.1,24132.25,24126.7,24128.85,0
2026-03-11 04:49:00+00:00,24129.9,24130.7,24124.0,24124.0,0
2026-03-11 04:50:00+00:00,24124.6,24126.05,24103.45,24113.15,0
2026-03-11 04:51:00+00:00,24113.5,24118.0,24109.55,24110.7,0
2026-03-11 04:52:00+00:00,24112.2,24115.7,24110.7,24115.7,0
2026-03-11 04:53:00+00:00,24116.9,24130.35,24116.9,24127.65,0
2026-03-11 04:54:00+00:00,24128.3,24129.1,24125.05,24125.05,0
2026-03-11 04:55:00+00:00,24126.3,24126.85,24122.15,24124.4,0
2026-03-11 04:56:00+00:00,24125.15,24131.95,24124.2,24126.0,0
2026-03-11 04:57:00+00:00,24126.9,24127.85,24118.35,24118.35,0
2026-03-11 04:58:00+00:00,24119.25,24119.4,24111.0,24112.25,0
2026-03-11 04:59:00+00:00,24113.35,24121.85,24112.25,24121.65,0
2026-03-11 05:00:00+00:00,24122.35,24137.45,24121.45,24135.4,0
2026-03-11 05:01:00+00:00,24136.65,24141.95,24135.85,24137.75,0
2026-03-11 05:02:00+00:00,24138.55,24141.25,24134.7,24134.7,0
2026-03-11 05:03:00+00:00,24136.15,24139.05,24126.55,24126.8,0
2026-03-11 05:04:00+00:00,24128.05,24128.35,24119.4,24125.4,0
2026-03-11 05:05:00+00:00,24125.35,24125.6,24096.25,24097.4,0
2026-03-11 05:06:00+00:00,24098.6,24104.4,24091.7,24095.8,0
2026-03-11 05:07:00+00:00,24096.25,24097.55,24089.35,24090.7,0
2026-03-11 05:08:00+00:00,24091.0,24095.5,24088.7,24094.15,0
2026-03-11 05:09:00+00:00,24094.35,24094.35,24084.85,24085.55,0
2026-03-11 05:10:00+00:00,24087.0,24090.45,24083.3,24088.75,0
2026-03-11 05:11:00+00:00,24088.85,24101.4,24087.4,24100.5,0
2026-03-11 05:12:00+00:00,24101.35,24101.35,24086.65,24087.35,0
2026-03-11 05:13:00+00:00,24088.35,24088.35,24072.3,24074.1,0
2026-03-11 05:14:00+00:00,24074.65,24074.9,24069.85,24074.1,0
2026-03-11 05:15:00+00:00,24074.0,24074.15,24060.9,24062.55,0
2026-03-11 05:16:00+00:00,24064.15,24066.55,24049.35,24054.45,0
2026-03-11 05:17:00+00:00,24055.95,24078.9,24049.05,24073.75,0
2026-03-11 05:18:00+00:00,24075.15,24081.25,24073.65,24080.0,0
2026-03-11 05:19:00+00:00,24080.25,24088.35,24076.9,24087.6,0
2026-03-11 05:20:00+00:00,24087.4,24094.05,24081.3,24093.9,0
2026-03-11 05:21:00+00:00,24094.15,24097.65,24079.8,24079.8,0
2026-03-11 05:22:00+00:00,24080.0,24081.65,24077.4,24079.65,0
2026-03-11 05:23:00+00:00,24080.05,24080.35,24072.35,24073.85,0
2026-03-11 05:24:00+00:00,24073.05,24084.55,24073.05,24083.45,0
2026-03-11 05:25:00+00:00,24083.85,24085.2,24080.35,24084.0,0
2026-03-11 05:26:00+00:00,24084.85,24087.95,24084.0,24087.15,0
2026-03-11 05:27:00+00:00,24086.85,24089.25,24081.15,24081.8,0
2026-03-11 05:28:00+00:00,24081.95,24101.8,24081.95,24100.8,0
2026-03-11 05:29:00+00:00,24101.1,24104.1,24098.65,24102.95,0
2026-03-11 05:30:00+00:00,24103.1,24103.8,24092.45,24094.65,0
2026-03-11 05:31:00+00:00,24093.1,24095.5,24090.5,24093.0,0
2026-03-11 05:32:00+00:00,24093.05,24098.5,24089.9,24097.95,0
2026-03-11 05:33:00+00:00,24098.45,24108.2,24098.45,24107.3,0
2026-03-11 05:34:00+00:00,24108.35,24114.1,24108.35,24110.85,0
2026-03-11 05:35:00+00:00,24111.45,24111.95,24100.5,24106.05,0
2026-03-11 05:36:00+00:00,24106.55,24106.75,24098.6,24099.05,0
2026-03-11 05:37:00+00:00,24099.65,24099.65,24090.0,24090.5,0
2026-03-11 05:38:00+00:00,24090.7,24093.95,24088.25,24091.5,0
2026-03-11 05:39:00+00:00,24092.3,24092.3,24083.65,24085.65,0
2026-03-11 05:40:00+00:00,24085.75,24087.4,24080.5,24085.85,0
2026-03-11 05:41:00+00:00,24086.1,24086.1,24078.15,24084.5,0
2026-03-11 05:42:00+00:00,24085.4,24085.4,24079.8,24080.45,0
2026-03-11 05:43:00+00:00,24081.15,24081.15,24072.95,24073.6,0
2026-03-11 05:44:00+00:00,24074.05,24074.05,24063.3,24071.4,0
2026-03-11 05:45:00+00:00,24073.75,24073.75,24067.1,24068.0,0
2026-03-11 05:46:00+00:00,24068.35,24068.35,24048.25,24050.9,0
2026-03-11 05:47:00+00:00,24051.3,24064.1,24047.6,24055.75,0
2026-03-11 05:48:00+00:00,24056.65,24056.75,24047.05,24047.1,0
2026-03-11 05:49:00+00:00,24047.3,24047.3,24037.65,24042.1,0
2026-03-11 05:50:00+00:00,24040.85,24041.75,24025.6,24026.85,0
2026-03-11 05:51:00+00:00,24027.75,24036.25,24023.15,24035.85,0
2026-03-11 05:52:00+00:00,24036.2,24037.05,24027.1,24027.1,0
2026-03-11 05:53:00+00:00,24027.75,24030.85,24022.5,24023.6,0
2026-03-11 05:54:00+00:00,24023.0,24023.95,24009.2,24010.6,0
2026-03-11 05:55:00+00:00,24013.5,24023.6,24011.95,24022.65,0
2026-03-11 05:56:00+00:00,24023.25,24027.35,24017.95,24027.35,0
2026-03-11 05:57:00+00:00,24026.8,24032.45,24023.85,24031.55,0
2026-03-11 05:58:00+00:00,24031.8,24033.1,24027.25,24032.1,0
2026-03-11 05:59:00+00:00,24032.05,24033.7,24029.4,24033.55,0
2026-03-11 06:00:00+00:00,24033.9,24034.35,24025.0,24025.4,0
2026-03-11 06:01:00+00:00,24025.45,24025.45,24007.05,24007.9,0
2026-03-11 06:02:00+00:00,24008.55,24008.55,24002.85,24003.95,0
2026-03-11 06:03:00+00:00,24005.8,24005.9,23996.4,24003.15,0
2026-03-11 06:04:00+00:00,24003.05,24003.05,23997.9,24001.2,0
2026-03-11 06:05:00+00:00,24001.45,24003.3,23987.55,23987.85,0
2026-03-11 06:06:00+00:00,23988.05,24005.95,23986.0,24005.4,0
2026-03-11 06:07:00+00:00,24006.55,24019.0,24004.75,24017.35,0
2026-03-11 06:08:00+00:00,24017.7,24023.6,24016.45,24018.95,0
2026-03-11 06:09:00+00:00,24019.6,24019.6,24009.6,24009.6,0
2026-03-11 06:10:00+00:00,24010.45,24012.45,24006.75,24010.7,0
2026-03-11 06:11:00+00:00,24011.05,24014.25,24009.6,24011.7,0
2026-03-11 06:12:00+00:00,24011.85,24012.4,24002.5,24004.25,0
2026-03-11 06:13:00+00:00,24004.3,24014.05,24000.1,24013.15,0
2026-03-11 06:14:00+00:00,24013.75,24014.45,24009.65,24013.55,0
2026-03-11 06:15:00+00:00,24014.45,24015.95,24009.0,24009.25,0
2026-03-11 06:16:00+00:00,24010.05,24011.6,24007.65,24010.25,0
2026-03-11 06:17:00+00:00,24011.25,24015.05,24004.05,24004.45,0
2026-03-11 06:18:00+00:00,24005.1,24007.05,24002.05,24003.35,0
2026-03-11 06:19:00+00:00,24003.65,24003.65,23995.9,23996.75,0
2026-03-11 06:20:00+00:00,23997.95,23998.2,23989.3,23992.8,0
2026-03-11 06:21:00+00:00,23993.1,23993.85,23989.55,23990.45,0
2026-03-11 06:22:00+00:00,23991.65,23991.65,23974.8,23975.7,0
2026-03-11 06:23:00+00:00,23976.45,23996.45,23974.45,23995.45,0
2026-03-11 06:24:00+00:00,23995.8,23998.25,23993.5,23995.25,0
2026-03-11 06:25:00+00:00,23995.55,23995.55,23980.35,23981.2,0
2026-03-11 06:26:00+00:00,23981.95,23987.5,23978.55,23978.75,0
2026-03-11 06:27:00+00:00,23979.95,23983.5,23978.5,23981.65,0
2026-03-11 06:28:00+00:00,23982.5,23982.85,23975.85,23976.85,0
2026-03-11 06:29:00+00:00,23976.6,23984.8,23971.6,23982.3,0
2026-03-11 06:30:00+00:00,23982.6,23983.85,23978.8,23983.0,0
2026-03-11 06:31:00+00:00,23983.35,23997.7,23983.25,23996.9,0
2026-03-11 06:32:00+00:00,23997.15,24006.7,23996.15,24006.2,0
2026-03-11 06:33:00+00:00,24007.0,24020.95,24006.0,24020.25,0
2026-03-11 06:34:00+00:00,24021.45,24022.85,24019.15,24021.95,0
2026-03-11 06:35:00+00:00,24022.1,24023.85,24016.95,24018.9,0
2026-03-11 06:36:00+00:00,24018.1,24018.1,24009.6,24011.15,0
2026-03-11 06:37:00+00:00,24011.7,24011.7,24001.65,24002.25,0
2026-03-11 06:38:00+00:00,24002.55,24003.2,23997.9,23998.25,0
2026-03-11 06:39:00+00:00,23998.95,24006.8,23997.6,24002.5,0
2026-03-11 06:40:00+00:00,24003.15,24003.4,23999.65,24001.6,0
2026-03-11 06:41:00+00:00,24002.85,24019.45,24001.9,24018.9,0
2026-03-11 06:42:00+00:00,24020.5,24020.8,24013.75,24017.5,0
2026-03-11 06:43:00+00:00,24018.3,24020.75,24006.55,24006.55,0
2026-03-11 06:44:00+00:00,24008.05,24012.7,24004.45,24011.6,0
2026-03-11 06:45:00+00:00,24012.55,24013.45,24006.25,24010.7,0
2026-03-11 06:46:00+00:00,24011.05,24016.8,24010.2,24014.85,0
2026-03-11 06:47:00+00:00,24015.75,24019.75,24014.6,24015.9,0
2026-03-11 06:48:00+00:00,24016.85,24016.85,24007.65,24013.05,0
2026-03-11 06:49:00+00:00,24014.65,24016.5,24010.15,24015.3,0
2026-03-11 06:50:00+00:00,24016.05,24016.05,24009.15,24011.35,0
2026-03-11 06:51:00+00:00,24011.95,24023.2,24010.85,24022.25,0
2026-03-11 06:52:00+00:00,24022.75,24024.2,24011.85,24012.05,0
2026-03-11 06:53:00+00:00,24012.1,24017.5,24009.05,24017.15,0
2026-03-11 06:54:00+00:00,24017.65,24018.7,24014.95,24015.6,0
2026-03-11 06:55:00+00:00,24016.2,24017.0,24006.0,24007.0,0
2026-03-11 06:56:00+00:00,24007.4,24007.7,24004.35,24006.5,0
2026-03-11 06:57:00+00:00,24007.65,24012.9,24005.35,24005.55,0
2026-03-11 06:58:00+00:00,24006.15,24009.95,24002.5,24009.15,0
2026-03-11 06:59:00+00:00,24009.45,24014.35,24008.15,24011.9,0
2026-03-11 07:00:00+00:00,24012.35,24020.65,24008.95,24019.9,0
2026-03-11 07:01:00+00:00,24020.8,24022.05,24018.65,24020.55,0
2026-03-11 07:02:00+00:00,24021.2,24023.65,24018.95,24022.35,0
2026-03-11 07:03:00+00:00,24022.45,24022.75,24005.85,24006.55,0
2026-03-11 07:04:00+00:00,24007.0,24007.35,23984.0,23990.9,0
2026-03-11 07:05:00+00:00,23993.25,24001.75,23988.5,23988.5,0
2026-03-11 07:06:00+00:00,23989.2,23990.2,23983.8,23986.4,0
2026-03-11 07:07:00+00:00,23986.5,23987.6,23979.05,23980.85,0
2026-03-11 07:08:00+00:00,23982.1,23982.85,23976.7,23976.9,0
2026-03-11 07:09:00+00:00,23977.45,23977.8,23969.7,23972.2,0
2026-03-11 07:10:00+00:00,23973.6,23977.75,23970.95,23977.0,0
2026-03-11 07:11:00+00:00,23977.85,23989.8,23976.6,23989.8,0
2026-03-11 07:12:00+00:00,23989.95,23994.35,23986.85,23993.65,0
2026-03-11 07:13:00+00:00,23995.2,24005.55,23993.55,24003.95,0
2026-03-11 07:14:00+00:00,24005.7,24011.0,24002.05,24010.95,0
2026-03-11 07:15:00+00:00,24011.85,24011.85,23999.45,23999.45,0
2026-03-11 07:16:00+00:00,24000.85,24001.75,23996.55,23997.35,0
2026-03-11 07:17:00+00:00,23998.3,23998.3,23988.75,23989.3,0
2026-03-11 07:18:00+00:00,23989.85,23989.85,23983.1,23983.85,0
2026-03-11 07:19:00+00:00,23985.1,23993.2,23983.45,23992.55,0
2026-03-11 07:20:00+00:00,23993.4,23997.4,23990.65,23993.95,0
2026-03-11 07:21:00+00:00,23994.45,23996.4,23989.35,23992.6,0
2026-03-11 07:22:00+00:00,23992.55,23997.9,23991.7,23996.7,0
2026-03-11 07:23:00+00:00,23997.05,23999.25,23989.3,23989.3,0
2026-03-11 07:24:00+00:00,23990.05,23990.05,23983.2,23985.95,0
2026-03-11 07:25:00+00:00,23986.3,23990.85,23986.2,23988.35,0
2026-03-11 07:26:00+00:00,23989.1,23989.1,23976.15,23976.95,0
2026-03-11 07:27:00+00:00,23977.45,23977.45,23971.15,23974.95,0
2026-03-11 07:28:00+00:00,23975.5,23979.35,23973.0,23975.2,0
2026-03-11 07:29:00+00:00,23976.0,23976.0,23972.15,23973.3,0
2026-03-11 07:30:00+00:00,23973.8,23993.75,23966.45,23983.1,0
2026-03-11 07:31:00+00:00,23983.0,23991.65,23973.8,23974.05,0
2026-03-11 07:32:00+00:00,23974.85,23974.85,23966.7,23968.2,0
2026-03-11 07:33:00+00:00,23968.1,23968.1,23954.0,23957.6,0
2026-03-11 07:34:00+00:00,23958.7,23964.35,23957.75,23961.5,0
2026-03-11 07:35:00+00:00,23962.15,23964.15,23958.7,23962.15,0
2026-03-11 07:36:00+00:00,23963.1,23970.75,23961.15,23969.4,0
2026-03-11 07:37:00+00:00,23969.75,23970.0,23959.0,23964.05,0
2026-03-11 07:38:00+00:00,23964.25,23973.7,23964.25,23969.75,0
2026-03-11 07:39:00+00:00,23970.05,23974.35,23966.5,23971.5,0
2026-03-11 07:40:00+00:00,23971.55,23971.55,23951.85,23954.4,0
2026-03-11 07:41:00+00:00,23955.85,23958.0,23933.9,23945.45,0
2026-03-11 07:42:00+00:00,23945.0,23945.8,23939.45,23940.9,0
2026-03-11 07:43:00+00:00,23941.75,23941.85,23927.5,23929.3,0
2026-03-11 07:44:00+00:00,23927.55,23936.0,23919.8,23929.65,0
2026-03-11 07:45:00+00:00,23930.7,23932.85,23924.4,23929.9,0
2026-03-11 07:46:00+00:00,23929.8,23931.35,23923.35,23923.5,0
2026-03-11 07:47:00+00:00,23923.1,23923.8,23913.45,23917.8,0
2026-03-11 07:48:00+00:00,23917.4,23933.0,23915.5,23929.95,0
2026-03-11 07:49:00+00:00,23930.4,23939.65,23929.35,23938.75,0
2026-03-11 07:50:00+00:00,23939.65,23940.75,23934.75,23940.2,0
2026-03-11 07:51:00+00:00,23939.9,23943.15,23935.7,23939.4,0
2026-03-11 07:52:00+00:00,23939.95,23951.65,23937.85,23947.95,0
2026-03-11 07:53:00+00:00,23948.15,23953.4,23947.5,23950.25,0
2026-03-11 07:54:00+00:00,23950.65,23963.2,23949.95,23961.45,0
2026-03-11 07:55:00+00:00,23962.05,23962.05,23952.4,23959.35,0
2026-03-11 07:56:00+00:00,23959.5,23971.3,23957.2,23970.55,0
2026-03-11 07:57:00+00:00,23971.25,23971.25,23960.05,23960.25,0
2026-03-11 07:58:00+00:00,23960.95,23966.55,23956.5,23965.5,0
2026-03-11 07:59:00+00:00,23966.45,23980.65,23964.95,23980.0,0
2026-03-11 08:00:00+00:00,23980.45,24002.7,23979.85,24002.7,0
2026-03-11 08:01:00+00:00,24003.45,24005.35,23991.35,23991.85,0
2026-03-11 08:02:00+00:00,23991.05,23991.05,23977.5,23985.65,0
2026-03-11 08:03:00+00:00,23986.25,23990.0,23980.45,23987.55,0
2026-03-11 08:04:00+00:00,23987.0,23987.0,23973.9,23977.1,0
2026-03-11 08:05:00+00:00,23977.55,23977.55,23971.45,23972.65,0
2026-03-11 08:06:00+00:00,23974.25,23985.6,23973.85,23976.95,0
2026-03-11 08:07:00+00:00,23976.2,23977.3,23969.2,23971.6,0
2026-03-11 08:08:00+00:00,23971.25,23971.25,23959.8,23959.95,0
2026-03-11 08:09:00+00:00,23961.6,23962.95,23958.35,23961.35,0
2026-03-11 08:10:00+00:00,23962.1,23962.1,23956.5,23960.05,0
2026-03-11 08:11:00+00:00,23961.15,23967.9,23960.65,23964.55,0
2026-03-11 08:12:00+00:00,23965.2,23973.75,23964.7,23973.25,0
2026-03-11 08:13:00+00:00,23973.2,23974.25,23966.5,23968.4,0
2026-03-11 08:14:00+00:00,23968.65,23968.65,23955.85,23957.95,0
2026-03-11 08:15:00+00:00,23958.45,23961.35,23957.4,23957.85,0
2026-03-11 08:16:00+00:00,23958.4,23964.4,23950.75,23953.05,0
2026-03-11 08:17:00+00:00,23953.25,23953.9,23943.65,23943.65,0
2026-03-11 08:18:00+00:00,23945.15,23959.55,23941.8,23959.55,0
2026-03-11 08:19:00+00:00,23959.25,23961.65,23951.75,23951.75,0
2026-03-11 08:20:00+00:00,23951.85,23951.85,23942.2,23942.55,0
2026-03-11 08:21:00+00:00,23943.3,23955.25,23938.7,23954.4,0
2026-03-11 08:22:00+00:00,23955.1,23965.65,23954.65,23958.8,0
2026-03-11 08:23:00+00:00,23959.3,23959.95,23953.3,23958.85,0
2026-03-11 08:24:00+00:00,23959.1,23965.5,23958.65,23961.5,0
2026-03-11 08:25:00+00:00,23961.85,23966.25,23960.0,23960.95,0
2026-03-11 08:26:00+00:00,23960.85,23960.85,23951.15,23951.15,0
2026-03-11 08:27:00+00:00,23952.0,23952.0,23942.9,23944.7,0
2026-03-11 08:28:00+00:00,23945.2,23957.9,23942.45,23955.05,0
2026-03-11 08:29:00+00:00,23955.45,23960.4,23954.2,23959.2,0
2026-03-11 08:30:00+00:00,23959.0,23960.9,23950.05,23958.9,0
2026-03-11 08:31:00+00:00,23957.65,23959.15,23946.6,23947.8,0
2026-03-11 08:32:00+00:00,23947.6,23947.6,23940.6,23943.2,0
2026-03-11 08:33:00+00:00,23943.35,23958.5,23943.35,23958.5,0
2026-03-11 08:34:00+00:00,23959.5,23960.15,23952.85,23955.05,0
2026-03-11 08:35:00+00:00,23955.1,23955.1,23946.8,23952.5,0
2026-03-11 08:36:00+00:00,23952.15,23958.15,23951.25,23957.35,0
2026-03-11 08:37:00+00:00,23957.95,23959.4,23946.05,23946.2,0
2026-03-11 08:38:00+00:00,23946.4,23946.4,23934.55,23936.55,0
2026-03-11 08:39:00+00:00,23936.95,23944.15,23934.35,23934.35,0
2026-03-11 08:40:00+00:00,23936.2,23938.65,23931.45,23938.15,0
2026-03-11 08:41:00+00:00,23939.35,23941.0,23933.05,23934.95,0
2026-03-11 08:42:00+00:00,23934.55,23935.85,23931.6,23934.65,0
2026-03-11 08:43:00+00:00,23933.9,23938.2,23929.2,23936.4,0
2026-03-11 08:44:00+00:00,23937.05,23944.15,23935.6,23939.95,0
2026-03-11 08:45:00+00:00,23940.95,23948.4,23940.05,23945.8,0
2026-03-11 08:46:00+00:00,23946.5,23946.5,23930.7,23935.8,0
2026-03-11 08:47:00+00:00,23935.55,23937.3,23928.75,23928.75,0
2026-03-11 08:48:00+00:00,23929.4,23929.4,23907.65,23909.7,0
2026-03-11 08:49:00+00:00,23910.85,23915.3,23903.6,23915.3,0
2026-03-11 08:50:00+00:00,23916.9,23927.35,23915.6,23919.8,0
2026-03-11 08:51:00+00:00,23920.75,23920.75,23908.2,23914.35,0
2026-03-11 08:52:00+00:00,23913.95,23915.15,23907.65,23907.9,0
2026-03-11 08:53:00+00:00,23908.5,23908.5,23900.3,23902.45,0
2026-03-11 08:54:00+00:00,23904.05,23911.35,23900.1,23900.1,0
2026-03-11 08:55:00+00:00,23899.55,23905.6,23894.4,23903.15,0
2026-03-11 08:56:00+00:00,23905.15,23908.55,23896.65,23898.35,0
2026-03-11 08:57:00+00:00,23898.95,23934.5,23892.0,23934.35,0
2026-03-11 08:58:00+00:00,23935.05,23949.25,23934.1,23949.25,0
2026-03-11 08:59:00+00:00,23949.8,23974.6,23949.1,23974.55,0
2026-03-11 09:00:00+00:00,23975.8,23977.05,23943.7,23943.7,0
2026-03-11 09:01:00+00:00,23945.2,23945.2,23926.35,23929.9,0
2026-03-11 09:02:00+00:00,23930.4,23956.3,23927.05,23950.05,0
2026-03-11 09:03:00+00:00,23950.85,23950.85,23931.55,23931.55,0
2026-03-11 09:04:00+00:00,23932.45,23932.45,23924.3,23924.3,0
2026-03-11 09:05:00+00:00,23923.25,23931.0,23918.65,23931.0,0
2026-03-11 09:06:00+00:00,23931.1,23932.85,23924.55,23927.45,0
2026-03-11 09:07:00+00:00,23928.6,23931.8,23922.75,23930.1,0
2026-03-11 09:08:00+00:00,23931.3,23932.2,23921.95,23925.35,0
2026-03-11 09:09:00+00:00,23925.55,23939.5,23923.15,23936.8,0
2026-03-11 09:10:00+00:00,23938.6,23938.6,23921.4,23923.75,0
2026-03-11 09:11:00+00:00,23923.9,23924.3,23920.8,23920.85,0
2026-03-11 09:12:00+00:00,23922.55,23929.4,23921.8,23928.75,0
2026-03-11 09:13:00+00:00,23928.6,23929.25,23920.55,23929.25,0
2026-03-11 09:14:00+00:00,23930.15,23930.2,23913.7,23921.3,0
2026-03-11 09:15:00+00:00,23921.55,23924.2,23915.5,23920.8,0
2026-03-11 09:16:00+00:00,23923.05,23930.4,23921.2,23928.6,0
2026-03-11 09:17:00+00:00,23928.55,23929.5,23918.95,23918.95,0
2026-03-11 09:18:00+00:00,23919.25,23925.5,23916.65,23920.05,0
2026-03-11 09:19:00+00:00,23921.15,23921.75,23912.3,23916.45,0
2026-03-11 09:20:00+00:00,23917.4,23923.85,23914.5,23917.65,0
2026-03-11 09:21:00+00:00,23918.05,23918.25,23909.9,23910.45,0
2026-03-11 09:22:00+00:00,23911.05,23911.4,23895.5,23898.15,0
2026-03-11 09:23:00+00:00,23897.7,23905.85,23894.5,23905.85,0
2026-03-11 09:24:00+00:00,23907.55,23917.9,23907.55,23916.15,0
2026-03-11 09:25:00+00:00,23916.75,23916.75,23907.35,23909.85,0
2026-03-11 09:26:00+00:00,23911.1,23911.75,23905.65,23910.45,0
2026-03-11 09:27:00+00:00,23910.2,23910.75,23902.35,23907.5,0
2026-03-11 09:28:00+00:00,23909.45,23909.65,23888.95,23890.45,0
2026-03-11 09:29:00+00:00,23890.15,23890.15,23871.8,23872.4,0
2026-03-11 09:30:00+00:00,23874.8,23899.15,23871.65,23898.6,0
2026-03-11 09:31:00+00:00,23900.7,23910.7,23897.55,23907.4,0
2026-03-11 09:32:00+00:00,23908.7,23912.45,23904.25,23904.25,0
2026-03-11 09:33:00+00:00,23908.8,23913.1,23904.95,23904.95,0
2026-03-11 09:34:00+00:00,23907.2,23910.0,23883.95,23883.95,0
2026-03-11 09:35:00+00:00,23887.15,23896.4,23881.55,23884.05,0
2026-03-11 09:36:00+00:00,23885.6,23886.65,23874.5,23874.5,0
2026-03-11 09:37:00+00:00,23877.65,23878.35,23854.8,23858.7,0
2026-03-11 09:38:00+00:00,23860.5,23864.9,23854.35,23862.85,0
2026-03-11 09:39:00+00:00,23865.9,23880.15,23865.7,23878.9,0
2026-03-11 09:40:00+00:00,23880.55,23883.2,23874.75,23879.45,0
2026-03-11 09:41:00+00:00,23881.4,23885.85,23879.15,23879.15,0
